title,link,date,content,clean_content,date_only
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/v-sele-zaporozhskoy-oblasti-ob-yavleno-o-prinuditelnoy-evakuatsii/,2024-12-12 19:10:12.666606,"В селе Малая Токмачка Запорожской области началась принудительная эвакуация. Об этом сообщает отдел коммуникации Главного управления Национальной полиции Украины в Запорожской области со ссылкой на начальника отдела региональной полиции Александра Кривенко.По его словам, село оказалось непосредственно на линии боевого соприкосновения. На данный момент полиция эвакуировала 22 жителя, еще семь человек покинули населенный пункт самостоятельно. В Малой Токмачке остаются еще 16 человек.Также из Гуляйполя, Степногорска, Новопавловки, Преображенки и Егоровки в Запорожской области эвакуировали 54 ребенка. По данным Нацполиции региона, на сегодняшний день на территориях Запорожской области, где ведутся активные боевые действия, остаются 8884 местных жителя.Ранее президент Украины Владимир Зеленский прибыл в Запорожскую область. Он поздравил подразделение 27-й реактивной артиллерийской бригады Вооруженных сил республики с Днем Сухопутных войск.",в селе малая токмачка запорожской области началась принудительная эвакуация об этом сообщает отдел коммуникации главного управления национальной полиции украины в запорожской области со ссылкой на начальника отдела региональной полиции александра кривенко по его словам село оказалось непосредственно на линии боевого соприкосновения на данный момент полиция эвакуировала  жителя еще семь человек покинули населенный пункт самостоятельно в малой токмачке остаются еще  человек также из гуляйполя степногорска новопавловки преображенки и егоровки в запорожской области эвакуировали  ребенка по данным нацполиции региона на сегодняшний день на территориях запорожской области где ведутся активные боевые действия остаются  местных жителя ранее президент украины владимир зеленский прибыл в запорожскую область он поздравил подразделение  й реактивной артиллерийской бригады вооруженных сил республики с днем сухопутных войск,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/desyatki-tysyach-zhiteley-rossiyskogo-goroda-ostalis-bez-sveta/,2024-12-12 19:10:12.718615,"62 тысячи жителей Барнаула остались без света из-за пожара. О ЧП сообщили в пресс-службе мэрии российского города.По информации барнаульской администрации, с отключениями света столкнулись восемь больниц, которые пришлось перевести на резервное электроснабжение, поликлиника, 20 детских садов, семь школ, 258 многоквартирных жилых домов, а также более 2,2 тысячи частных домов. Причиной ограничения подачи электроэнергии стало возгорание в складском помещении. Уточняется, что пожарным уже удалось локализовать пожар на площади три тысячи квадратных метров. В «Россети Сибирь» агентству ТАСС рассказали, что по заявке МЧС одну линию электропередач отключили для обеспечения безопасности работ, а вторая отключилась из-за перекрытия изоляции по продуктам горения.Помимо этого, в связи с произошедшим в Барнауле временно изменили схемы движения электротранспорта. Так, движение перекрыли для всех видов транспорта от улицы Малахова (со стороны проспекта Космонавтов в направлении 9-го Заводского проезда) до здания ЛИУ-1, находящегося по адресу 9-й Заводской проезд, дом 44.Ранее в декабре стало известно, что жители Заволжского района Ярославля остались без электричества из-за аварии на сетях.",тысячи жителей барнаула остались без света из за пожара о чп сообщили в пресс службе мэрии российского города по информации барнаульской администрации с отключениями света столкнулись восемь больниц которые пришлось перевести на резервное электроснабжение поликлиника  детских садов семь школ  многоквартирных жилых домов а также более   тысячи частных домов причиной ограничения подачи электроэнергии стало возгорание в складском помещении уточняется что пожарным уже удалось локализовать пожар на площади три тысячи квадратных метров в россети сибирь агентству тасс рассказали что по заявке мчс одну линию электропередач отключили для обеспечения безопасности работ а вторая отключилась из за перекрытия изоляции по продуктам горения помимо этого в связи с произошедшим в барнауле временно изменили схемы движения электротранспорта так движение перекрыли для всех видов транспорта от улицы малахова со стороны проспекта космонавтов в направлении  го заводского проезда до здания лиу  находящегося по адресу  й заводской проезд дом  ранее в декабре стало известно что жители заволжского района ярославля остались без электричества из за аварии на сетях,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/real-raskryl-podrobnosti-travmy-mbappe/,2024-12-12 19:10:12.772124,"Мадридский «Реал» на своем сайте раскрыл подробности травмы, полученной форвардом команды Килианом Мбаппе в матче Лиги чемпионов против «Аталанты».Француз прошел медобследование, у него диагностировано повреждение левого бедра. Сроки восстановления в клубе не уточнили.По информации журналиста Аранхи Родригеса, нападающий пропустит около 10 дней. Репортер заявил об этом в своем аккаунте в соцсети X.Матч Реала с Аталантой прошел 10 декабря. Игра завершилась победой «Реала» со счетом 3:2, Мбаппе отметился голом и покинул поле в конце первого тайма из-за повреждения.",мадридский реал на своем сайте раскрыл подробности травмы полученной форвардом команды килианом мбаппе в матче лиги чемпионов против аталанты француз прошел медобследование у него диагностировано повреждение левого бедра сроки восстановления в клубе не уточнили по информации журналиста аранхи родригеса нападающий пропустит около  дней репортер заявил об этом в своем аккаунте в соцсети x матч реала с аталантой прошел  декабря игра завершилась победой реала со счетом   мбаппе отметился голом и покинул поле в конце первого тайма из за повреждения,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/evropeyskiy-tsentralnyy-bank-ponizil-stavki/,2024-12-12 19:10:12.999065,"Совет управляющих Европейского центрального банка (ЕЦБ) решил снизить три ключевые процентные ставки на 25 базисных пунктов. Об этом сообщается на официальном сайте этого регулятора.Депозитная ставка опустилась до трех процентов, базовая — до 3,15 процента, а маржинальная кредитная — до 3,4 процента.В ЕЦБ подчеркнули, что его Совет управляющих полон решимости обеспечить устойчивую стабилизацию инфляции на среднесрочном целевом уровне в два процента. Там прогнозируют, что в 2024 году средняя инфляция составит 2,4 процента, а в 2025 году — 2,1 процента. Для 2026 и 2027 годов предсказываются значения в 1,9 и 2,1 процента соответственно.Ранее глава ЕЦБ Кристин Лагард нашла способ уберечь Евросоюз от торговой войны с США во время президентства Дональда Трампа. По ее мнению, ЕС должен покупать больше товаров, произведенных в Соединенных Штатах. Лагард уверена, что глобальный экономический рост будет сведен на нет торговой войной.В то же время, ЕЦБ напророчил еврозоне очередной долговой кризис. Его вызовут политическая неопределенность, отсутствие экономического роста и высокий государственный долг.Это интересно!",совет управляющих европейского центрального банка ецб решил снизить три ключевые процентные ставки на  базисных пунктов об этом сообщается на официальном сайте этого регулятора депозитная ставка опустилась до трех процентов базовая до   процента а маржинальная кредитная до   процента в ецб подчеркнули что его совет управляющих полон решимости обеспечить устойчивую стабилизацию инфляции на среднесрочном целевом уровне в два процента там прогнозируют что в  году средняя инфляция составит   процента а в  году   процента для  и  годов предсказываются значения в   и   процента соответственно ранее глава ецб кристин лагард нашла способ уберечь евросоюз от торговой войны с сша во время президентства дональда трампа по ее мнению ес должен покупать больше товаров произведенных в соединенных штатах лагард уверена что глобальный экономический рост будет сведен на нет торговой войной в то же время ецб напророчил еврозоне очередной долговой кризис его вызовут политическая неопределенность отсутствие экономического роста и высокий государственный долг это интересно,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/grazhdan-pribaltiyskoy-strany-oblozhili-nalogom-na-bezopasnost/,2024-12-12 19:10:13.182069,"Парламент Эстонии проголосовал за обложение граждан налогом на безопасность, который будет взиматься до 2028 года. Об этом сообщает ERR.Как уточняют журналисты, нововведение, которое поддержали 53 депутата при 27 голосах против, предполагает повышение налога с оборота на два процентных пункта с 1 июля 2025 года, а также вступление в силу с 1 января 2026-го аналогичного повышения подоходного налога с физлиц (в обоих случаях до 24 процентов) и введение налога на прибыль предприятий в размере двух процентов.В Минфине прибалтийской страны оценили прибыль бюджета от нововведений в 113 миллионов евро в 2025 году с ростом до 822 миллионов в 2028-м.Власти страны планируют увеличить расходы на оборону до четырех процентов ВВП в следующем году. Комментируя инициативу о новом налоге, глава МИД Эстонии Маргус Цахкна ранее отмечал, что «его главная идея состоит в том, что в финансирование обороны и в широком смысле слова безопасности будут вносить свой вклад все группы общества».В Литве также шла речь о введении такого налогообложения, которое будет носить временный характер и состоять из нескольких частей.Это интересно!",парламент эстонии проголосовал за обложение граждан налогом на безопасность который будет взиматься до  года об этом сообщает err как уточняют журналисты нововведение которое поддержали  депутата при  голосах против предполагает повышение налога с оборота на два процентных пункта с  июля  года а также вступление в силу с  января  го аналогичного повышения подоходного налога с физлиц в обоих случаях до  процентов и введение налога на прибыль предприятий в размере двух процентов в минфине прибалтийской страны оценили прибыль бюджета от нововведений в  миллионов евро в  году с ростом до  миллионов в  м власти страны планируют увеличить расходы на оборону до четырех процентов ввп в следующем году комментируя инициативу о новом налоге глава мид эстонии маргус цахкна ранее отмечал что его главная идея состоит в том что в финансирование обороны и в широком смысле слова безопасности будут вносить свой вклад все группы общества в литве также шла речь о введении такого налогообложения которое будет носить временный характер и состоять из нескольких частей это интересно,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/predlozhennyy-trampom-plan-po-ukraine/,2024-12-12 19:10:13.233578,"Россия приветствует предложения по урегулированию украинского конфликта, в том числе от США, но они должны учитывать интересы Москвы, заявил заместитель председателя комитета Госдумы по обороне Юрий Швыткин. В беседе с «Лентой.ру» депутат оценил предложенный избранным президентом США Дональдом Трампом план по Украине.«Нам нужно исходить из того, что иллюзий по поводу прихода Трампа к власти в качестве президента, который произойдет 20 января, строить не нужно. Мы все понимаем важность и необходимость тех задач, которые поставлены президентом России, Верховным главнокомандующим Владимиром Путиным. Предложения или сигналы, которые поступают со стороны Трампа, не могут служить их реализацией, их выполнением», — отреагировал Швыткин.По словам депутата, для урегулирования конфликта Трампу необходимо принудить президента Украины Владимира Зеленского отменить решение о недопустимости переговоров с Россией.«Никакое поступление вооружения в обмен на то, что Украина не будет вступать в НАТО, не может нас никоим образом устраивать. Мы действуем исходя из национальных интересов нашего государства», — добавил он.Я хочу подчеркнуть, мы приветствуем различного рода посреднические функции, в том числе США, в качестве предложений по урегулированию данного конфликта, но, безусловно, учитывая интересы нашего государстваЮрий Швыткинзаместитель председателя комитета Госдумы по обороне Ранее Трамп заявил о своем намерении прийти к мирному соглашению по конфликту на Украине. Также ему задали вопрос, откажется ли он от военной помощи ВСУ, и он ответил, что будет использовать поддержку Вашингтоном Киева «в качестве рычага давления» на Москву на возможных переговорах по урегулированию конфликта.",россия приветствует предложения по урегулированию украинского конфликта в том числе от сша но они должны учитывать интересы москвы заявил заместитель председателя комитета госдумы по обороне юрий швыткин в беседе с лентой ру депутат оценил предложенный избранным президентом сша дональдом трампом план по украине нам нужно исходить из того что иллюзий по поводу прихода трампа к власти в качестве президента который произойдет  января строить не нужно мы все понимаем важность и необходимость тех задач которые поставлены президентом россии верховным главнокомандующим владимиром путиным предложения или сигналы которые поступают со стороны трампа не могут служить их реализацией их выполнением отреагировал швыткин по словам депутата для урегулирования конфликта трампу необходимо принудить президента украины владимира зеленского отменить решение о недопустимости переговоров с россией никакое поступление вооружения в обмен на то что украина не будет вступать в нато не может нас никоим образом устраивать мы действуем исходя из национальных интересов нашего государства добавил он я хочу подчеркнуть мы приветствуем различного рода посреднические функции в том числе сша в качестве предложений по урегулированию данного конфликта но безусловно учитывая интересы нашего государстваюрий швыткинзаместитель председателя комитета госдумы по обороне ранее трамп заявил о своем намерении прийти к мирному соглашению по конфликту на украине также ему задали вопрос откажется ли он от военной помощи всу и он ответил что будет использовать поддержку вашингтоном киева в качестве рычага давления на москву на возможных переговорах по урегулированию конфликта,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/mariya-pogrebnyak-otsenila-svoy-vneshniy-vid-posle-plastiki-so-slovami-rezultat-shokiruet/,2024-12-12 19:10:13.412205,"Бывшая жена российского футболиста Павла Погребняка Мария оценила свой внешний вид после пластики со словами «результат шокирует». Сторис на эту тему появились на ее странице в Instagram (запрещенная в России соцсеть; принадлежит компании Meta, признанной экстремистской организацией и запрещенной в РФ).36-летняя знаменитость снялась в зеркале в черном послеоперационном корсете и заявила, что уже сейчас довольна своей новой внешностью. «Для идеального результата нужно еще немного времени, но я уже вижу изменения. Мне вернули мою девичью грудь — без ""шаров"", которые смотрятся вульгарно и немодно. Ушел ""грустный живот"", который проявлялся даже от стакана воды!» — призналась звезда.Материалы по теме:Из мира БарбиНекоторым людям мало играть в куклы. Они ими становятся19 января 2018«Зачем я с собой это делаю?»Кто помогает миллионам россиянок полюбить себя и отказаться от опасных идеалов красоты?23 сентября 2022Помимо этого, блогерша рассказала, что хирурги скорректировали формы ее лица. «Никакие косметологи в моем случае не могли решить проблему с малярными мешками ни с помощью гиалуронки, ни радиессом, ни массажами. Мое лицо стало угловатым и выглядело, как мне писали, будто ""пчелы покусали"". Теперь же, благодаря чудесам моих хирургов, я чувствую себя совершенно иначе!» — подчеркнула Погребняк.В заключение инфлюэнсерша уточнила, что ее восстановление проходит быстро. «Реабилитация занимает всего 14 дней, и я уже наслаждаюсь свежим видом своего лица, как после отдыха где-то на Мальдивах», — подытожила она.Ранее в декабре мать экс-супруги Погребняка разочаровалась в результате пластики дочери. Родственница Погребняк Лариса Шаталова заявила, что хирургические манипуляции дочери лишь ухудшили ее внешний вид.",бывшая жена российского футболиста павла погребняка мария оценила свой внешний вид после пластики со словами результат шокирует сторис на эту тему появились на ее странице в instagram запрещенная в россии соцсеть принадлежит компании meta признанной экстремистской организацией и запрещенной в рф  летняя знаменитость снялась в зеркале в черном послеоперационном корсете и заявила что уже сейчас довольна своей новой внешностью для идеального результата нужно еще немного времени но я уже вижу изменения мне вернули мою девичью грудь без шаров которые смотрятся вульгарно и немодно ушел грустный живот который проявлялся даже от стакана воды призналась звезда материалы по теме из мира барбинекоторым людям мало играть в куклы они ими становятся января  зачем я с собой это делаю кто помогает миллионам россиянок полюбить себя и отказаться от опасных идеалов красоты  сентября помимо этого блогерша рассказала что хирурги скорректировали формы ее лица никакие косметологи в моем случае не могли решить проблему с малярными мешками ни с помощью гиалуронки ни радиессом ни массажами мое лицо стало угловатым и выглядело как мне писали будто пчелы покусали теперь же благодаря чудесам моих хирургов я чувствую себя совершенно иначе подчеркнула погребняк в заключение инфлюэнсерша уточнила что ее восстановление проходит быстро реабилитация занимает всего  дней и я уже наслаждаюсь свежим видом своего лица как после отдыха где то на мальдивах подытожила она ранее в декабре мать экс супруги погребняка разочаровалась в результате пластики дочери родственница погребняк лариса шаталова заявила что хирургические манипуляции дочери лишь ухудшили ее внешний вид,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/kadyrov-obsudil-ataki-bespilotnikov-na-chechnyu-s-glavoy-fsb/,2024-12-12 19:10:13.623615,"Глава Чечни Рамзан Кадыров встретился в Москве с директором Федеральной службы безопасности (ФСБ) Александром Бортниковым. Об этом политик сообщил в Telegram.По словам Кадырова, он обсудил с Бортниковым участие Чечни в специальной военной операции, обстановку в республике, а также атаки беспилотников по ее территории. Политик заверил, что глава ФСБ высоко оценил меры по обеспечению безопасности в регионе.«Наша совместная работа позволяет эффективно противостоять террористической угрозе и обеспечивает надежную профилактику иных форм преступлений. Александр Васильевич обещал нам, как и всегда, оказывать всю необходимую помощь и поддержку в решении сложных вопросов», — написал Кадыров. Другие подробности встречи не раскрываются.Ранее Кадыров сообщил, что в ночь на 12 декабря над казарменными зданиями спецполка полиции сбили беспилотник Вооруженных сил Украины. По его словам, пострадали четверо караульных, они получили легкие ранения. Личный состав в это время находился в защищенных помещениях. Глава Чечни также опубликовал видео с последствиями взрыва дрона.ЖЗЛ",глава чечни рамзан кадыров встретился в москве с директором федеральной службы безопасности фсб александром бортниковым об этом политик сообщил в telegram по словам кадырова он обсудил с бортниковым участие чечни в специальной военной операции обстановку в республике а также атаки беспилотников по ее территории политик заверил что глава фсб высоко оценил меры по обеспечению безопасности в регионе наша совместная работа позволяет эффективно противостоять террористической угрозе и обеспечивает надежную профилактику иных форм преступлений александр васильевич обещал нам как и всегда оказывать всю необходимую помощь и поддержку в решении сложных вопросов написал кадыров другие подробности встречи не раскрываются ранее кадыров сообщил что в ночь на  декабря над казарменными зданиями спецполка полиции сбили беспилотник вооруженных сил украины по его словам пострадали четверо караульных они получили легкие ранения личный состав в это время находился в защищенных помещениях глава чечни также опубликовал видео с последствиями взрыва дрона жзл,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/raskryt-sposob-snizit-risk-tromboza/,2024-12-12 19:10:13.677125,"Для профилактики развития тромбоза и варикоза нужно внести изменения в ежедневные привычки, рассказала врач-флеболог Елена Смирнова. Способы снизить риск этих заболеваний она раскрыла в беседе с РИА Новости.Врач порекомендовала для профилактики тромбоза не увлекаться горячими ваннами, сауной, длительным пребыванием на солнце. Она также призвала отказаться от узкой одежды и тесной обуви, следить за своим весом и вести активный образ жизни.Людям, долго работающим сидя за столом, флеболог посоветовала чаще менять положение ног и делать упражнения: шагать на месте, вращать стопы, заниматься лечебной физкультурой. «Основные физические упражнения — это сгибание и разгибание ног в голеностопном суставе, круговые движения стопы в голеностопном суставе, ходьба или бег на месте. Также полезны упражнения лежа на спине, широко известные всем ""велосипед"", ""ножницы""», — перечислила она.Материалы по теме:Как повысить давление.Что делать, когда темнеет в глазах, кружится голова и трудно сосредоточиться? Отвечают специалисты24 ноября 2022У меня высокий пульс. Это опасно?Какая частота сердцебиения считается нормой в разном возрасте. Отвечают специалисты14 ноября 2022Смирнова подчеркнула, что соблюдение этих простых правил поможет надолго сохранить ноги здоровыми и красивыми.Ранее сосудистый хирург, флеболог Илья Сорокваша предупредил, что риск тромбоза увеличивается при гормонозаместительной терапии. Свойство сгущать кровь имеют препараты, применяемые для лечения опухолевых заболеваний.",для профилактики развития тромбоза и варикоза нужно внести изменения в ежедневные привычки рассказала врач флеболог елена смирнова способы снизить риск этих заболеваний она раскрыла в беседе с риа новости врач порекомендовала для профилактики тромбоза не увлекаться горячими ваннами сауной длительным пребыванием на солнце она также призвала отказаться от узкой одежды и тесной обуви следить за своим весом и вести активный образ жизни людям долго работающим сидя за столом флеболог посоветовала чаще менять положение ног и делать упражнения шагать на месте вращать стопы заниматься лечебной физкультурой основные физические упражнения это сгибание и разгибание ног в голеностопном суставе круговые движения стопы в голеностопном суставе ходьба или бег на месте также полезны упражнения лежа на спине широко известные всем велосипед ножницы перечислила она материалы по теме как повысить давление что делать когда темнеет в глазах кружится голова и трудно сосредоточиться отвечают специалисты ноября у меня высокий пульс это опасно какая частота сердцебиения считается нормой в разном возрасте отвечают специалисты ноября смирнова подчеркнула что соблюдение этих простых правил поможет надолго сохранить ноги здоровыми и красивыми ранее сосудистый хирург флеболог илья сорокваша предупредил что риск тромбоза увеличивается при гормонозаместительной терапии свойство сгущать кровь имеют препараты применяемые для лечения опухолевых заболеваний,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/v-rossiyskom-regione-osudyat-zhenschinu-za-popytku-raspravy-nad-sozhitelem/,2024-12-12 19:10:14.167163,"В Нижегородской области осудят женщину за попытку расправы над сожителем. Об этом «Ленте.ру» сообщили в следственном управлении Следственного комитета (СК) России по области.В отношении нее возбуждено уголовное дело по части 3 статьи 30, части 1 статьи 105 («Покушение на убийство») УК РФ.По данным следствия, 8 декабря 26-летняя женщина находилась в комнате общежития в городе Выксы, где в ходе ссоры нанесла множественные ножевые ранения сожителю. Пострадавшего успели доставить в больницу, где ему оказали своевременную помощь, и мужчина выжил.Следователи проводят следственные действия для установления всех обстоятельств произошедшего. Суд избрал обвиняемой меру пресечения в виде домашнего ареста.Ранее сообщалось, что в России осудят мужчину за расправу над местным жителем и покушение на брата.",в нижегородской области осудят женщину за попытку расправы над сожителем об этом ленте ру сообщили в следственном управлении следственного комитета ск россии по области в отношении нее возбуждено уголовное дело по части  статьи  части  статьи  покушение на убийство ук рф по данным следствия  декабря  летняя женщина находилась в комнате общежития в городе выксы где в ходе ссоры нанесла множественные ножевые ранения сожителю пострадавшего успели доставить в больницу где ему оказали своевременную помощь и мужчина выжил следователи проводят следственные действия для установления всех обстоятельств произошедшего суд избрал обвиняемой меру пресечения в виде домашнего ареста ранее сообщалось что в россии осудят мужчину за расправу над местным жителем и покушение на брата,2024-12-12
Заголовок отсутствует,https://lenta.ru/news/2024/12/12/dvuh-ukrainskih-voennyh-priznali-vinovnymi-v-terakte-za-vtorzhenie-v-kurskuyu-oblast/,2024-12-12 19:10:14.569857,"Второй Западный окружной военный суд вынес приговор двум украинским военнослужащим Ивану Дмитракову и Виталию Панченко, участвовавшим во вторжении на территорию Курской области. Об этом «Ленте.ру» сообщили в Главной военной прокуратуре.Военнослужащие 61-й отдельной механизированной бригады Вооруженных сил Украины (ВСУ) признаны виновными по статье 205 УК РФ («Совершение теракта группой лиц по предварительному сговору, повлекшего наступление тяжких последствий»). Дмитраков получил 14 лет лишения свободы, Панченко — 15 лет. Первые три года они проведут в тюрьме, а затем в колонии строгого режима.Суд установил, что они в августе вместе с другими украинскими подразделениями вторглись на территорию Суджанского района Курской области. На протяжении нескольких дней они запугивали местных жителей, стреляли по ним и российским военным. Кроме того, Дмитраков и Панченко похитили и увезли на Украину 11 российских призывников и троих неустановленных гражданских лиц, занимались мародерством в местном продуктовом магазине, украв товары на шесть миллионов рублей. Совокупность этих преступлений суд квалифицировал как теракт.11 декабря сообщалось, что этот же суд начал рассмотрение уголовного дела в отношении семи бойцов ВСУ, участвовавших во вторжении в Курскую область.",второй западный окружной военный суд вынес приговор двум украинским военнослужащим ивану дмитракову и виталию панченко участвовавшим во вторжении на территорию курской области об этом ленте ру сообщили в главной военной прокуратуре военнослужащие  й отдельной механизированной бригады вооруженных сил украины всу признаны виновными по статье  ук рф совершение теракта группой лиц по предварительному сговору повлекшего наступление тяжких последствий дмитраков получил  лет лишения свободы панченко  лет первые три года они проведут в тюрьме а затем в колонии строгого режима суд установил что они в августе вместе с другими украинскими подразделениями вторглись на территорию суджанского района курской области на протяжении нескольких дней они запугивали местных жителей стреляли по ним и российским военным кроме того дмитраков и панченко похитили и увезли на украину  российских призывников и троих неустановленных гражданских лиц занимались мародерством в местном продуктовом магазине украв товары на шесть миллионов рублей совокупность этих преступлений суд квалифицировал как теракт  декабря сообщалось что этот же суд начал рассмотрение уголовного дела в отношении семи бойцов всу участвовавших во вторжении в курскую область,2024-12-12
